date	region	fips	infections	deaths
2021-06-25	South East	7	451238	17342
2021-06-25	South West	8	238137	6800
2021-06-25	East of England	9	404400	13435
2021-06-26	East Midlands	1	346573	10183
2021-06-26	North West	2	687813	18061
2021-06-26	North East	3	211595	5995
2021-06-26	London	4	758386	15641
2021-06-26	Yorkshire and The Humber	5	426956	11032
2021-06-26	West Midlands	6	452564	13547
2021-06-26	South East	7	452564	17343
2021-06-26	South West	8	239209	6801
2021-06-26	East of England	9	405190	13436
2021-06-27	East Midlands	1	347565	10184
2021-06-27	North West	2	691099	18067
2021-06-27	North East	3	213189	5996
2021-06-27	London	4	760237	15644
2021-06-27	Yorkshire and The Humber	5	428879	11037
2021-06-27	West Midlands	6	454036	13547
2021-06-27	South East	7	454036	17343
2021-06-27	South West	8	240282	6802
2021-06-27	East of England	9	406152	13436
2021-06-28	East Midlands	1	349106	10185
2021-06-28	North West	2	696392	18073
2021-06-28	North East	3	215457	5996
2021-06-28	London	4	763045	15644
2021-06-28	Yorkshire and The Humber	5	431713	11038
2021-06-28	West Midlands	6	456374	13547
2021-06-28	South East	7	456374	17343
2021-06-28	South West	8	242034	6802
2021-06-28	East of England	9	407539	13436
2021-06-29	East Midlands	1	350686	10185
2021-06-29	North West	2	701265	18080
2021-06-29	North East	3	217829	5997
2021-06-29	London	4	765965	15647
2021-06-29	Yorkshire and The Humber	5	434548	11042
2021-06-29	West Midlands	6	458637	13549
2021-06-29	South East	7	458637	17343
2021-06-29	South West	8	243782	6804
2021-06-29	East of England	9	408921	13436
2021-06-30	East Midlands	1	352231	10186
2021-06-30	North West	2	706199	18089
2021-06-30	North East	3	220328	5997
2021-06-30	London	4	768977	15651
2021-06-30	Yorkshire and The Humber	5	437433	11043
2021-06-30	West Midlands	6	461104	13553
2021-06-30	South East	7	461104	17343
2021-06-30	South West	8	245615	6804
2021-06-30	East of England	9	410412	13437
2021-07-01	East Midlands	1	353897	10187
2021-07-01	North West	2	711014	18093
2021-07-01	North East	3	222877	6000
2021-07-01	London	4	771990	15654
2021-07-01	Yorkshire and The Humber	5	440322	11045
2021-07-01	West Midlands	6	463563	13555
2021-07-01	South East	7	463563	17344
2021-07-01	South West	8	247380	6806
2021-07-01	East of England	9	412020	13437
2021-07-02	East Midlands	1	355459	10191
2021-07-02	North West	2	715290	18105
2021-07-02	North East	3	225156	6000
2021-07-02	London	4	774867	15656
2021-07-02	Yorkshire and The Humber	5	442928	11045
2021-07-02	West Midlands	6	465898	13557
2021-07-02	South East	7	465898	17345
2021-07-02	South West	8	249014	6808
2021-07-02	East of England	9	413545	13438
2021-07-03	East Midlands	1	356916	10193
2021-07-03	North West	2	718851	18112
2021-07-03	North East	3	227407	6004
2021-07-03	London	4	777492	15659
2021-07-03	Yorkshire and The Humber	5	445355	11047
2021-07-03	West Midlands	6	468060	13559
2021-07-03	South East	7	468060	17347
2021-07-03	South West	8	250623	6809
2021-07-03	East of England	9	415093	13438
2021-07-04	East Midlands	1	358572	10197
2021-07-04	North West	2	722691	18122
2021-07-04	North East	3	229818	6004
2021-07-04	London	4	780059	15660
2021-07-04	Yorkshire and The Humber	5	448123	11048
2021-07-04	West Midlands	6	470277	13563
2021-07-04	South East	7	470277	17348
2021-07-04	South West	8	252249	6810
2021-07-04	East of England	9	416772	13438
2021-07-05	East Midlands	1	360834	10198
2021-07-05	North West	2	727849	18128
2021-07-05	North East	3	233216	6005
2021-07-05	London	4	783812	15662
2021-07-05	Yorkshire and The Humber	5	451964	11050
2021-07-05	West Midlands	6	473315	13568
2021-07-05	South East	7	473315	17352
2021-07-05	South West	8	254407	6810
2021-07-05	East of England	9	419036	13440
2021-07-06	East Midlands	1	363196	10199
2021-07-06	North West	2	733202	18134
2021-07-06	North East	3	236724	6008
2021-07-06	London	4	787739	15663
2021-07-06	Yorkshire and The Humber	5	456046	11051
2021-07-06	West Midlands	6	476565	13570
2021-07-06	South East	7	476565	17353
2021-07-06	South West	8	256860	6811
2021-07-06	East of England	9	421374	13442
2021-07-07	East Midlands	1	365665	10202
2021-07-07	North West	2	739011	18142
2021-07-07	North East	3	240406	6010
2021-07-07	London	4	792143	15665
2021-07-07	Yorkshire and The Humber	5	460591	11055
2021-07-07	West Midlands	6	479992	13572
2021-07-07	South East	7	479992	17354
2021-07-07	South West	8	259547	6811
2021-07-07	East of England	9	423917	13443
2021-07-08	East Midlands	1	367920	10202
2021-07-08	North West	2	744067	18151
2021-07-08	North East	3	243617	6013
2021-07-08	London	4	795723	15667
2021-07-08	Yorkshire and The Humber	5	464266	11057
2021-07-08	West Midlands	6	483130	13574
2021-07-08	South East	7	483130	17357
2021-07-08	South West	8	262026	6811
2021-07-08	East of England	9	426206	13447
2021-07-09	East Midlands	1	370125	10204
2021-07-09	North West	2	748857	18162
2021-07-09	North East	3	246710	6020
2021-07-09	London	4	799299	15668
2021-07-09	Yorkshire and The Humber	5	467830	11059
2021-07-09	West Midlands	6	486124	13581
2021-07-09	South East	7	486124	17361
2021-07-09	South West	8	264434	6812
2021-07-09	East of England	9	428434	13448
2021-07-10	East Midlands	1	372102	10205
2021-07-10	North West	2	752788	18173
2021-07-10	North East	3	249530	6022
2021-07-10	London	4	802480	15671
2021-07-10	Yorkshire and The Humber	5	470908	11063
2021-07-10	West Midlands	6	488858	13586
2021-07-10	South East	7	488858	17363
2021-07-10	South West	8	266513	6813
2021-07-10	East of England	9	430339	13451
2021-07-11	East Midlands	1	374233	10205
2021-07-11	North West	2	757026	18184
2021-07-11	North East	3	252401	6026
2021-07-11	London	4	805696	15671
2021-07-11	Yorkshire and The Humber	5	474221	11065
2021-07-11	West Midlands	6	491846	13589
2021-07-11	South East	7	491846	17364
2021-07-11	South West	8	268933	6815
2021-07-11	East of England	9	432608	13452
2021-07-12	East Midlands	1	377569	10207
2021-07-12	North West	2	763105	18193
2021-07-12	North East	3	256376	6028
2021-07-12	London	4	810564	15673
2021-07-12	Yorkshire and The Humber	5	479158	11069
2021-07-12	West Midlands	6	496352	13590
2021-07-12	South East	7	496352	17368
2021-07-12	South West	8	272476	6821
2021-07-12	East of England	9	435877	13454
2021-07-13	East Midlands	1	380985	10211
2021-07-13	North West	2	769593	18206
2021-07-13	North East	3	260473	6033
2021-07-13	London	4	815743	15677
2021-07-13	Yorkshire and The Humber	5	484351	11071
2021-07-13	West Midlands	6	501041	13595
2021-07-13	South East	7	501041	17370
2021-07-13	South West	8	276556	6821
2021-07-13	East of England	9	439570	13455
2021-07-14	East Midlands	1	384942	10213
2021-07-14	North West	2	776935	18214
2021-07-14	North East	3	264715	6037
2021-07-14	London	4	822124	15680
2021-07-14	Yorkshire and The Humber	5	490150	11077
2021-07-14	West Midlands	6	506367	13598
2021-07-14	South East	7	506367	17372
2021-07-14	South West	8	281356	6824
2021-07-14	East of England	9	444232	13455
2021-07-15	East Midlands	1	389366	10215
2021-07-15	North West	2	784866	18229
2021-07-15	North East	3	269251	6041
2021-07-15	London	4	829750	15682
2021-07-15	Yorkshire and The Humber	5	496427	11084
2021-07-15	West Midlands	6	512674	13603
2021-07-15	South East	7	512674	17378
2021-07-15	South West	8	287094	6825
2021-07-15	East of England	9	449635	13457
2021-07-16	East Midlands	1	393468	10215
2021-07-16	North West	2	791988	18244
2021-07-16	North East	3	273124	6046
2021-07-16	London	4	836753	15684
2021-07-16	Yorkshire and The Humber	5	502127	11091
2021-07-16	West Midlands	6	518214	13608
2021-07-16	South East	7	518214	17381
2021-07-16	South West	8	292092	6825
2021-07-16	East of England	9	454316	13457
2021-07-17	East Midlands	1	396327	10219
2021-07-17	North West	2	796876	18254
2021-07-17	North East	3	275747	6049
2021-07-17	London	4	841720	15687
2021-07-17	Yorkshire and The Humber	5	505975	11095
2021-07-17	West Midlands	6	522011	13612
2021-07-17	South East	7	522011	17385
2021-07-17	South West	8	295492	6832
2021-07-17	East of England	9	457645	13460
2021-07-18	East Midlands	1	399021	10223
2021-07-18	North West	2	801418	18269
2021-07-18	North East	3	278160	6050
2021-07-18	London	4	846130	15694
2021-07-18	Yorkshire and The Humber	5	509759	11105
2021-07-18	West Midlands	6	525547	13621
2021-07-18	South East	7	525547	17386
2021-07-18	South West	8	298757	6835
2021-07-18	East of England	9	460790	13464
2021-07-19	East Midlands	1	402629	10226
2021-07-19	North West	2	807587	18283
2021-07-19	North East	3	281563	6062
2021-07-19	London	4	852124	15700
2021-07-19	Yorkshire and The Humber	5	514870	11115
2021-07-19	West Midlands	6	529958	13633
2021-07-19	South East	7	529958	17392
2021-07-19	South West	8	302674	6838
2021-07-19	East of England	9	464744	13467
2021-07-20	East Midlands	1	405446	10229
2021-07-20	North West	2	812715	18296
2021-07-20	North East	3	284121	6068
2021-07-20	London	4	857128	15708
2021-07-20	Yorkshire and The Humber	5	519006	11124
2021-07-20	West Midlands	6	533526	13635
2021-07-20	South East	7	533526	17395
2021-07-20	South West	8	306081	6838
2021-07-20	East of England	9	468146	13473
2021-07-21	East Midlands	1	408028	10232
2021-07-21	North West	2	817048	18304
2021-07-21	North East	3	286224	6073
2021-07-21	London	4	861804	15716
2021-07-21	Yorkshire and The Humber	5	522655	11131
2021-07-21	West Midlands	6	536778	13637
2021-07-21	South East	7	536778	17400
2021-07-21	South West	8	309043	6839
2021-07-21	East of England	9	471140	13474
2021-07-22	East Midlands	1	410258	10238
2021-07-22	North West	2	820893	18326
2021-07-22	North East	3	288086	6079
2021-07-22	London	4	866018	15721
2021-07-22	Yorkshire and The Humber	5	525830	11138
2021-07-22	West Midlands	6	539586	13643
2021-07-22	South East	7	539586	17402
2021-07-22	South West	8	311552	6844
2021-07-22	East of England	9	473819	13477
2021-07-23	East Midlands	1	412196	10242
2021-07-23	North West	2	824225	18339
2021-07-23	North East	3	289694	6083
2021-07-23	London	4	869863	15730
2021-07-23	Yorkshire and The Humber	5	528541	11143
2021-07-23	West Midlands	6	542066	13652
2021-07-23	South East	7	542066	17407
2021-07-23	South West	8	314011	6854
2021-07-23	East of England	9	476052	13482
2021-07-24	East Midlands	1	413859	10246
2021-07-24	North West	2	827056	18348
2021-07-24	North East	3	291041	6095
2021-07-24	London	4	872906	15734
2021-07-24	Yorkshire and The Humber	5	530846	11152
2021-07-24	West Midlands	6	544024	13661
2021-07-24	South East	7	544024	17412
2021-07-24	South West	8	315920	6857
2021-07-24	East of England	9	477968	13489
2021-07-25	East Midlands	1	415532	10250
2021-07-25	North West	2	829842	18361
2021-07-25	North East	3	292276	6100
2021-07-25	London	4	875722	15739
2021-07-25	Yorkshire and The Humber	5	533014	11163
2021-07-25	West Midlands	6	545997	13667
2021-07-25	South East	7	545997	17421
2021-07-25	South West	8	317924	6862
2021-07-25	East of England	9	479784	13492
2021-07-26	East Midlands	1	417831	10253
2021-07-26	North West	2	833430	18377
2021-07-26	North East	3	293959	6110
2021-07-26	London	4	879678	15747
2021-07-26	Yorkshire and The Humber	5	536194	11172
2021-07-26	West Midlands	6	548506	13670
2021-07-26	South East	7	548506	17428
2021-07-26	South West	8	320623	6864
2021-07-26	East of England	9	482159	13496
2021-07-27	East Midlands	1	420227	10258
2021-07-27	North West	2	836753	18394
2021-07-27	North East	3	295456	6112
2021-07-27	London	4	883479	15751
2021-07-27	Yorkshire and The Humber	5	539317	11185
2021-07-27	West Midlands	6	550879	13677
2021-07-27	South East	7	550879	17431
2021-07-27	South West	8	323410	6868
2021-07-27	East of England	9	484569	13501
2021-07-28	East Midlands	1	422800	10263
2021-07-28	North West	2	840200	18405
2021-07-28	North East	3	296875	6118
2021-07-28	London	4	887347	15760
2021-07-28	Yorkshire and The Humber	5	542501	11194
2021-07-28	West Midlands	6	553359	13680
2021-07-28	South East	7	553359	17442
2021-07-28	South West	8	326344	6874
2021-07-28	East of England	9	487127	13505
2021-07-29	East Midlands	1	425128	10264
2021-07-29	North West	2	843474	18418
2021-07-29	North East	3	298112	6126
2021-07-29	London	4	891136	15769
2021-07-29	Yorkshire and The Humber	5	545649	11202
2021-07-29	West Midlands	6	555628	13686
2021-07-29	South East	7	555628	17453
2021-07-29	South West	8	329071	6876
2021-07-29	East of England	9	489489	13506
2021-07-30	East Midlands	1	427188	10271
2021-07-30	North West	2	846199	18443
2021-07-30	North East	3	299259	6131
2021-07-30	London	4	894391	15781
2021-07-30	Yorkshire and The Humber	5	548365	11210
2021-07-30	West Midlands	6	557611	13699
2021-07-30	South East	7	557611	17460
2021-07-30	South West	8	331359	6881
2021-07-30	East of England	9	491642	13511
2021-07-31	East Midlands	1	429004	10276
2021-07-31	North West	2	848429	18450
2021-07-31	North East	3	300138	6140
2021-07-31	London	4	896984	15787
2021-07-31	Yorkshire and The Humber	5	550625	11220
2021-07-31	West Midlands	6	559402	13709
2021-07-31	South East	7	559402	17467
2021-07-31	South West	8	333315	6884
2021-07-31	East of England	9	493505	13518
2021-08-01	East Midlands	1	430745	10283
2021-08-01	North West	2	850813	18464
2021-08-01	North East	3	301003	6149
2021-08-01	London	4	899595	15795
2021-08-01	Yorkshire and The Humber	5	552890	11225
2021-08-01	West Midlands	6	561230	13721
2021-08-01	South East	7	561230	17469
2021-08-01	South West	8	335325	6892
2021-08-01	East of England	9	495246	13519
2021-08-02	East Midlands	1	433243	10286
2021-08-02	North West	2	854291	18474
2021-08-02	North East	3	302185	6156
2021-08-02	London	4	903464	15803
2021-08-02	Yorkshire and The Humber	5	556153	11229
2021-08-02	West Midlands	6	563836	13729
2021-08-02	South East	7	563836	17477
2021-08-02	South West	8	338024	6895
2021-08-02	East of England	9	497730	13526
2021-08-03	East Midlands	1	435849	10290
2021-08-03	North West	2	857633	18481
2021-08-03	North East	3	303400	6169
2021-08-03	London	4	907372	15807
2021-08-03	Yorkshire and The Humber	5	559337	11233
2021-08-03	West Midlands	6	566373	13733
2021-08-03	South East	7	566373	17485
2021-08-03	South West	8	341098	6901
2021-08-03	East of England	9	500310	13530
2021-08-04	East Midlands	1	438623	10295
2021-08-04	North West	2	861125	18489
2021-08-04	North East	3	304715	6176
2021-08-04	London	4	911484	15818
2021-08-04	Yorkshire and The Humber	5	562842	11240
2021-08-04	West Midlands	6	569148	13741
2021-08-04	South East	7	569148	17487
2021-08-04	South West	8	344199	6904
2021-08-04	East of England	9	503019	13533
2021-08-05	East Midlands	1	441240	10302
2021-08-05	North West	2	864502	18503
2021-08-05	North East	3	305946	6182
2021-08-05	London	4	915535	15826
2021-08-05	Yorkshire and The Humber	5	565998	11253
2021-08-05	West Midlands	6	571967	13746
2021-08-05	South East	7	571967	17492
2021-08-05	South West	8	347180	6908
2021-08-05	East of England	9	505669	13534
2021-08-06	East Midlands	1	443336	10305
2021-08-06	North West	2	866943	18508
2021-08-06	North East	3	306943	6186
2021-08-06	London	4	918646	15829
2021-08-06	Yorkshire and The Humber	5	568521	11257
2021-08-06	West Midlands	6	574313	13747
2021-08-06	South East	7	574313	17497
2021-08-06	South West	8	349969	6910
2021-08-06	East of England	9	507913	13537
2021-08-07	East Midlands	1	443766	10305
2021-08-07	North West	2	867468	18510
2021-08-07	North East	3	307142	6186
2021-08-07	London	4	919425	15829
2021-08-07	West Midlands	6	576086	13752
2021-08-07	South East	7	576086	17497
2021-08-07	South West	8	352028	6911
2021-08-07	East of England	9	509594	13541
2021-08-08	West Midlands	6	576612	13753
2021-08-08	South East	7	576612	17497
2021-08-08	South West	8	352817	6911
2021-08-08	East of England	9	510220	13542
